org_code,name,rtt_type,count_wait_more_18_weeks,count_wait_more_52_weeks,perc_wait_more_18_weeks,perc_wait_more_52_weeks,count_total
NPG06,SPAMEDICA LIVERPOOL,Completed Pathways For Admitted Patients,5,0,0.05154639175257732,0,97
NPG06,SPAMEDICA LIVERPOOL,Completed Pathways For Non-Admitted Patients,15,3,0.4411764705882353,0.08823529411764706,34
NPG06,SPAMEDICA LIVERPOOL,Incomplete Pathways,326,51,0.4872944693572496,0.07623318385650224,669
NPG06,SPAMEDICA LIVERPOOL,Incomplete Pathways with DTA,55,7,0.23809523809523808,0.030303030303030304,231
NPG06,SPAMEDICA LIVERPOOL,New RTT Periods - All Patients,0,0,0,0,135
NPG07,SPAMEDICA EYE HOSPITAL (WAKEFIELD),Completed Pathways For Admitted Patients,20,2,0.06825938566552901,0.006825938566552901,293
NPG07,SPAMEDICA EYE HOSPITAL (WAKEFIELD),Completed Pathways For Non-Admitted Patients,7,2,0.1590909090909091,0.045454545454545456,44
NPG07,SPAMEDICA EYE HOSPITAL (WAKEFIELD),Incomplete Pathways,31,3,0.046898638426626324,0.0045385779122541605,661
NPG07,SPAMEDICA EYE HOSPITAL (WAKEFIELD),Incomplete Pathways with DTA,24,2,0.06266318537859007,0.005221932114882507,383
NPG07,SPAMEDICA EYE HOSPITAL (WAKEFIELD),New RTT Periods - All Patients,0,0,0,0,310
NPG08,SPAMEDICA (BOLTON),Completed Pathways For Admitted Patients,8,0,0.03864734299516908,0,207
NPG08,SPAMEDICA (BOLTON),Completed Pathways For Non-Admitted Patients,9,0,0.20930232558139536,0,43
NPG08,SPAMEDICA (BOLTON),Incomplete Pathways,27,0,0.04333868378812199,0,623
NPG08,SPAMEDICA (BOLTON),Incomplete Pathways with DTA,22,0,0.04824561403508772,0,456
NPG08,SPAMEDICA (BOLTON),New RTT Periods - All Patients,0,0,0,0,323
NPG10,SPAMEDICA (SHEFFILED),Completed Pathways For Admitted Patients,11,0,0.04182509505703422,0,263
NPG10,SPAMEDICA (SHEFFILED),Completed Pathways For Non-Admitted Patients,10,1,0.16393442622950818,0.01639344262295082,61
NPG10,SPAMEDICA (SHEFFILED),Incomplete Pathways,38,0,0.03917525773195876,0,970
NPG10,SPAMEDICA (SHEFFILED),Incomplete Pathways with DTA,29,0,0.0659090909090909,0,440
NPG10,SPAMEDICA (SHEFFILED),New RTT Periods - All Patients,0,0,0,0,382
NPG11,SPAMEDICA (BIRMINGHAM),Completed Pathways For Admitted Patients,17,1,0.06115107913669065,0.0035971223021582736,278
NPG11,SPAMEDICA (BIRMINGHAM),Completed Pathways For Non-Admitted Patients,7,1,0.11864406779661017,0.01694915254237288,59
NPG11,SPAMEDICA (BIRMINGHAM),Incomplete Pathways,56,0,0.0625,0,896
NPG11,SPAMEDICA (BIRMINGHAM),Incomplete Pathways with DTA,46,0,0.09725158562367865,0,473
NPG11,SPAMEDICA (BIRMINGHAM),New RTT Periods - All Patients,0,0,0,0,403
NPG12,SPAMEDICA ECCLESHILL TREATMENT CENTRE,Completed Pathways For Admitted Patients,11,0,0.08661417322834646,0,127
NPG12,SPAMEDICA ECCLESHILL TREATMENT CENTRE,Completed Pathways For Non-Admitted Patients,4,1,0.14285714285714285,0.03571428571428571,28
NPG12,SPAMEDICA ECCLESHILL TREATMENT CENTRE,Incomplete Pathways,7,0,0.022151898734177215,0,316
NPG12,SPAMEDICA ECCLESHILL TREATMENT CENTRE,Incomplete Pathways with DTA,6,0,0.027522935779816515,0,218
NPG12,SPAMEDICA ECCLESHILL TREATMENT CENTRE,New RTT Periods - All Patients,0,0,0,0,175
NPG13,SPAMEDICA - SKELMERSDALE,Completed Pathways For Admitted Patients,9,0,0.09473684210526316,0,95
NPG13,SPAMEDICA - SKELMERSDALE,Completed Pathways For Non-Admitted Patients,10,0,0.47619047619047616,0,21
NPG13,SPAMEDICA - SKELMERSDALE,Incomplete Pathways,32,4,0.12030075187969924,0.015037593984962405,266
NPG13,SPAMEDICA - SKELMERSDALE,Incomplete Pathways with DTA,21,2,0.10824742268041238,0.010309278350515464,194
NPG13,SPAMEDICA - SKELMERSDALE,New RTT Periods - All Patients,0,0,0,0,134
NPG14,SPAMEDICA WIDNES,Completed Pathways For Admitted Patients,4,0,0.038834951456310676,0,103
NPG14,SPAMEDICA WIDNES,Completed Pathways For Non-Admitted Patients,1,0,0.0625,0,16
NPG14,SPAMEDICA WIDNES,Incomplete Pathways,14,0,0.04129793510324484,0,339
NPG14,SPAMEDICA WIDNES,Incomplete Pathways with DTA,6,0,0.022813688212927757,0,263
NPG14,SPAMEDICA WIDNES,New RTT Periods - All Patients,0,0,0,0,176
NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,Completed Pathways For Admitted Patients,11,0,0.06626506024096386,0,166
NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,Completed Pathways For Non-Admitted Patients,3,0,0.1111111111111111,0,27
NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,Incomplete Pathways,21,1,0.06501547987616099,0.0030959752321981426,323
NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,Incomplete Pathways with DTA,19,1,0.07539682539682539,0.003968253968253968,252
NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,New RTT Periods - All Patients,0,0,0,0,224
NPG16,SPAMEDICA CHELMSFORD,Completed Pathways For Admitted Patients,28,3,0.0975609756097561,0.010452961672473868,287
NPG16,SPAMEDICA CHELMSFORD,Completed Pathways For Non-Admitted Patients,12,5,0.11320754716981132,0.04716981132075472,106
NPG16,SPAMEDICA CHELMSFORD,Incomplete Pathways,63,13,0.05285234899328859,0.010906040268456376,1192
NPG16,SPAMEDICA CHELMSFORD,Incomplete Pathways with DTA,44,7,0.07333333333333333,0.011666666666666667,600
NPG16,SPAMEDICA CHELMSFORD,New RTT Periods - All Patients,0,0,0,0,424
NPG17,SPAMEDICA PRESTON,Completed Pathways For Admitted Patients,15,0,0.07075471698113207,0,212
NPG17,SPAMEDICA PRESTON,Completed Pathways For Non-Admitted Patients,3,0,0.06521739130434782,0,46
NPG17,SPAMEDICA PRESTON,Incomplete Pathways,33,3,0.05053598774885146,0.004594180704441042,653
NPG17,SPAMEDICA PRESTON,Incomplete Pathways with DTA,17,3,0.05782312925170068,0.01020408163265306,294
NPG17,SPAMEDICA PRESTON,New RTT Periods - All Patients,0,0,0,0,276
NPG18,SPAMEDICA HULL,Completed Pathways For Admitted Patients,17,5,0.08854166666666667,0.026041666666666668,192
NPG18,SPAMEDICA HULL,Completed Pathways For Non-Admitted Patients,1,0,0.01639344262295082,0,61
NPG18,SPAMEDICA HULL,Incomplete Pathways,23,4,0.047619047619047616,0.008281573498964804,483
NPG18,SPAMEDICA HULL,Incomplete Pathways with DTA,21,3,0.051470588235294115,0.007352941176470588,408
NPG18,SPAMEDICA HULL,New RTT Periods - All Patients,0,0,0,0,197
NPG19,SPAMEDICA BEDFORD,Completed Pathways For Admitted Patients,11,0,0.06666666666666667,0,165
NPG19,SPAMEDICA BEDFORD,Completed Pathways For Non-Admitted Patients,2,0,0.030303030303030304,0,66
NPG19,SPAMEDICA BEDFORD,Incomplete Pathways,32,0,0.048411497730711045,0,661
NPG19,SPAMEDICA BEDFORD,Incomplete Pathways with DTA,28,0,0.06292134831460675,0,445
NPG19,SPAMEDICA BEDFORD,New RTT Periods - All Patients,0,0,0,0,217
NPG20,SPAMEDICA WOLVERHAMPTON,Completed Pathways For Admitted Patients,33,0,0.1683673469387755,0,196
NPG20,SPAMEDICA WOLVERHAMPTON,Completed Pathways For Non-Admitted Patients,12,0,0.16,0,75
NPG20,SPAMEDICA WOLVERHAMPTON,Incomplete Pathways,74,3,0.0517120894479385,0.0020964360587002098,1431
NPG20,SPAMEDICA WOLVERHAMPTON,Incomplete Pathways with DTA,60,3,0.10948905109489052,0.005474452554744526,548
NPG20,SPAMEDICA WOLVERHAMPTON,New RTT Periods - All Patients,0,0,0,0,392
NPG21,SPAMEDICA COVENTRY,Completed Pathways For Admitted Patients,7,0,0.03910614525139665,0,179
NPG21,SPAMEDICA COVENTRY,Completed Pathways For Non-Admitted Patients,5,0,0.11363636363636363,0,44
NPG21,SPAMEDICA COVENTRY,Incomplete Pathways,20,0,0.024390243902439025,0,820
NPG21,SPAMEDICA COVENTRY,Incomplete Pathways with DTA,17,0,0.045576407506702415,0,373
NPG21,SPAMEDICA COVENTRY,New RTT Periods - All Patients,0,0,0,0,365
NPG22,SPAMEDICA STOCKTON-ON-TEES,Completed Pathways For Admitted Patients,0,0,0,0,54
NPG22,SPAMEDICA STOCKTON-ON-TEES,Completed Pathways For Non-Admitted Patients,0,0,0,0,6
NPG22,SPAMEDICA STOCKTON-ON-TEES,Incomplete Pathways,0,0,0,0,118
NPG22,SPAMEDICA STOCKTON-ON-TEES,Incomplete Pathways with DTA,0,0,0,0,62
NPG22,SPAMEDICA STOCKTON-ON-TEES,New RTT Periods - All Patients,0,0,0,0,94
NPG23,SPAMEDICA DERBY,Completed Pathways For Admitted Patients,6,0,0.06,0,100
NPG23,SPAMEDICA DERBY,Completed Pathways For Non-Admitted Patients,2,0,0.034482758620689655,0,58
NPG23,SPAMEDICA DERBY,Incomplete Pathways,22,0,0.02743142144638404,0,802
NPG23,SPAMEDICA DERBY,Incomplete Pathways with DTA,20,0,0.07272727272727272,0,275
NPG23,SPAMEDICA DERBY,New RTT Periods - All Patients,0,0,0,0,229
NQA,PROVIDE,Completed Pathways For Non-Admitted Patients,50,4,0.32051282051282054,0.02564102564102564,156
NQA,PROVIDE,Incomplete Pathways,204,6,0.33774834437086093,0.009933774834437087,604
NQA,PROVIDE,New RTT Periods - All Patients,0,0,0,0,145
NQH,NOVUS HEALTH LTD,Completed Pathways For Admitted Patients,9,0,0.2,0,45
NQH,NOVUS HEALTH LTD,Completed Pathways For Non-Admitted Patients,17,0,0.07657657657657657,0,222
NQH,NOVUS HEALTH LTD,Incomplete Pathways,9,0,0.019148936170212766,0,470
NQH,NOVUS HEALTH LTD,Incomplete Pathways with DTA,1,0,0.022727272727272728,0,44
NQH,NOVUS HEALTH LTD,New RTT Periods - All Patients,0,0,0,0,263
NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,Completed Pathways For Admitted Patients,10,0,0.37037037037037035,0,27
NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,Completed Pathways For Non-Admitted Patients,1,0,0.02857142857142857,0,35
NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,Incomplete Pathways,13,0,0.08227848101265822,0,158
NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,Incomplete Pathways with DTA,10,0,0.14705882352941177,0,68
NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,New RTT Periods - All Patients,0,0,0,0,25
NQT5K,ST MARTINS HOSPITAL,Completed Pathways For Non-Admitted Patients,74,0,0.2605633802816901,0,284
NQT5K,ST MARTINS HOSPITAL,Incomplete Pathways,36,0,0.032520325203252036,0,1107
NQT5K,ST MARTINS HOSPITAL,New RTT Periods - All Patients,0,0,0,0,329
NQTF7,VCL WILTSHIRE CHILDRENS SERVICES,Completed Pathways For Non-Admitted Patients,8,1,0.09411764705882353,0.011764705882352941,85
NQTF7,VCL WILTSHIRE CHILDRENS SERVICES,Incomplete Pathways,8,1,0.03162055335968379,0.003952569169960474,253
NQTF7,VCL WILTSHIRE CHILDRENS SERVICES,New RTT Periods - All Patients,0,0,0,0,44
NQTH0,VIRGIN CARE EAST RIDING LLP,Completed Pathways For Non-Admitted Patients,22,0,0.01824212271973466,0,1206
NQTH0,VIRGIN CARE EAST RIDING LLP,Incomplete Pathways,162,1,0.16314199395770393,0.0010070493454179255,993
NQTH0,VIRGIN CARE EAST RIDING LLP,New RTT Periods - All Patients,0,0,0,0,1236
NQV,BROMLEY HEALTHCARE,Completed Pathways For Admitted Patients,2,0,0.08695652173913043,0,23
NQV,BROMLEY HEALTHCARE,Completed Pathways For Non-Admitted Patients,48,0,0.26519337016574585,0,181
NQV,BROMLEY HEALTHCARE,Incomplete Pathways,220,4,0.2127659574468085,0.0038684719535783366,1034
NQV,BROMLEY HEALTHCARE,Incomplete Pathways with DTA,0,0,0,0,5
NQV,BROMLEY HEALTHCARE,New RTT Periods - All Patients,0,0,0,0,211
NQX01,TOLLGATE CLINIC SITE,Completed Pathways For Admitted Patients,2,0,0.024691358024691357,0,81
NQX01,TOLLGATE CLINIC SITE,Incomplete Pathways,3,0,0.04,0,75
NQX01,TOLLGATE CLINIC SITE,New RTT Periods - All Patients,0,0,0,0,32
NR3,NOTTINGHAM CITYCARE PARTNERSHIP,Completed Pathways For Non-Admitted Patients,0,0,0,0,1328
NR3,NOTTINGHAM CITYCARE PARTNERSHIP,Incomplete Pathways,13,0,0.010699588477366255,0,1215
NR3,NOTTINGHAM CITYCARE PARTNERSHIP,New RTT Periods - All Patients,0,0,0,0,1503
NR5,LIVEWELL SOUTHWEST,Completed Pathways For Non-Admitted Patients,1,0,0.09090909090909091,0,11
NR5,LIVEWELL SOUTHWEST,Incomplete Pathways,0,0,0,0,38
NR5,LIVEWELL SOUTHWEST,New RTT Periods - All Patients,0,0,0,0,19
NRP,BEACON MEDICAL SERVICES GROUP LIMITED,Completed Pathways For Non-Admitted Patients,0,0,0,0,11
NRP,BEACON MEDICAL SERVICES GROUP LIMITED,Incomplete Pathways,20,0,0.14388489208633093,0,139
NRP,BEACON MEDICAL SERVICES GROUP LIMITED,New RTT Periods - All Patients,0,0,0,0,688
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Completed Pathways For Admitted Patients,0,0,0,0,1
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Incomplete Pathways,0,0,0,0,138
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",New RTT Periods - All Patients,0,0,0,0,127
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Completed Pathways For Admitted Patients,1,0,0.3333333333333333,0,3
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Completed Pathways For Non-Admitted Patients,1,0,0.25,0,4
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Incomplete Pathways,39,16,0.36792452830188677,0.1509433962264151,106
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Incomplete Pathways with DTA,8,6,1,0.75,8
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",New RTT Periods - All Patients,0,0,0,0,63
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Completed Pathways For Admitted Patients,21,19,1,0.9047619047619048,21
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Completed Pathways For Non-Admitted Patients,6,1,1,0.16666666666666666,6
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Incomplete Pathways,195,121,1,0.6205128205128205,195
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Incomplete Pathways with DTA,142,128,1,0.9014084507042254,142
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Completed Pathways For Admitted Patients,32,11,0.3047619047619048,0.10476190476190476,105
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Completed Pathways For Non-Admitted Patients,7,1,0.2692307692307692,0.038461538461538464,26
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Incomplete Pathways,113,28,0.22420634920634921,0.05555555555555555,504
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Incomplete Pathways with DTA,39,13,0.319672131147541,0.10655737704918032,122
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",New RTT Periods - All Patients,0,0,0,0,140
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Completed Pathways For Admitted Patients,0,0,0,0,4
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Incomplete Pathways,0,0,0,0,2
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Incomplete Pathways with DTA,0,0,0,0,1
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",New RTT Periods - All Patients,0,0,0,0,2
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Incomplete Pathways,43,13,1,0.3023255813953488,43
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Incomplete Pathways with DTA,8,3,1,0.375,8
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Completed Pathways For Admitted Patients,0,0,0,0,9
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Completed Pathways For Non-Admitted Patients,0,0,0,0,7
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Incomplete Pathways,0,0,0,0,51
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Incomplete Pathways with DTA,0,0,0,0,18
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",New RTT Periods - All Patients,0,0,0,0,38
NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",Completed Pathways For Admitted Patients,23,2,0.24468085106382978,0.02127659574468085,94
NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",Completed Pathways For Non-Admitted Patients,2,0,0.015503875968992248,0,129
NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",Incomplete Pathways,117,19,0.26651480637813213,0.04328018223234624,439
NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",Incomplete Pathways with DTA,26,14,0.37142857142857144,0.2,70
NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",New RTT Periods - All Patients,0,0,0,0,292
NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",Completed Pathways For Admitted Patients,110,52,0.7692307692307693,0.36363636363636365,143
NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",Completed Pathways For Non-Admitted Patients,16,6,0.8,0.3,20
NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",Incomplete Pathways,339,167,0.6807228915662651,0.3353413654618474,498
NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",Incomplete Pathways with DTA,201,106,0.7052631578947368,0.3719298245614035,285
NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",New RTT Periods - All Patients,0,0,0,0,42
NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",Completed Pathways For Admitted Patients,2,0,0.5,0,4
NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",Completed Pathways For Non-Admitted Patients,4,0,0.8,0,5
NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",Incomplete Pathways,38,15,0.71698113207547165,0.2830188679245283,53
NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",Incomplete Pathways with DTA,29,11,0.6904761904761905,0.2619047619047619,42
NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",New RTT Periods - All Patients,0,0,0,0,6
NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",Completed Pathways For Admitted Patients,12,0,0.4,0,30
NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",Completed Pathways For Non-Admitted Patients,0,0,0,0,2
NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",Incomplete Pathways,217,12,0.5564102564102564,0.03076923076923077,390
NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",Incomplete Pathways with DTA,0,0,0,0,1
NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",New RTT Periods - All Patients,0,0,0,0,115
NT218,"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",Completed Pathways For Admitted Patients,2,1,1,0.5,2
NT218,"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",Incomplete Pathways,13,4,0.6842105263157895,0.21052631578947367,19
NT218,"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",Incomplete Pathways with DTA,5,2,1,0.4,5
NT218,"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",New RTT Periods - All Patients,0,0,0,0,3
NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",Completed Pathways For Admitted Patients,8,3,1,0.375,8
NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",Incomplete Pathways,79,38,0.6370967741935484,0.3064516129032258,124
NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",Completed Pathways For Admitted Patients,6,5,1,0.8333333333333334,6
NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",Completed Pathways For Non-Admitted Patients,2,0,1,0,2
NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",Incomplete Pathways,32,20,1,0.625,32
NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",Incomplete Pathways with DTA,26,15,1,0.5769230769230769,26
NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",New RTT Periods - All Patients,0,0,0,0,6
NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",Completed Pathways For Admitted Patients,83,27,0.8058252427184466,0.2621359223300971,103
NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",Completed Pathways For Non-Admitted Patients,37,7,1,0.1891891891891892,37
NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",Incomplete Pathways,560,220,0.9380234505862647,0.3685092127303183,597
NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",Incomplete Pathways with DTA,259,143,0.886986301369863,0.4897260273972603,292
NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",New RTT Periods - All Patients,0,0,0,0,10
NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",Completed Pathways For Admitted Patients,32,14,0.6956521739130435,0.30434782608695654,46
NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",Completed Pathways For Non-Admitted Patients,23,12,0.26136363636363635,0.13636363636363635,88
NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",Incomplete Pathways,219,146,0.8902439024390244,0.5934959349593496,246
NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",Incomplete Pathways with DTA,54,18,1,0.3333333333333333,54
NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",New RTT Periods - All Patients,0,0,0,0,79
NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",Incomplete Pathways,19,9,0.76,0.36,25
NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",Incomplete Pathways with DTA,19,11,0.76,0.44,25
NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",New RTT Periods - All Patients,0,0,0,0,1
NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",Completed Pathways For Admitted Patients,78,31,0.9176470588235294,0.36470588235294116,85
NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",Completed Pathways For Non-Admitted Patients,42,5,0.7924528301886793,0.09433962264150944,53
NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",Incomplete Pathways,436,148,0.7799642218246869,0.26475849731663686,559
NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",Incomplete Pathways with DTA,238,99,0.8292682926829268,0.34494773519163763,287
NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",New RTT Periods - All Patients,0,0,0,0,37
NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",Completed Pathways For Admitted Patients,29,0,0.8285714285714286,0,35
NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",Completed Pathways For Non-Admitted Patients,17,0,0.5666666666666667,0,30
NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",Incomplete Pathways,225,0,0.6446991404011462,0,349
NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",Incomplete Pathways with DTA,103,0,0.8110236220472441,0,127
NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",New RTT Periods - All Patients,0,0,0,0,81
NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",Completed Pathways For Admitted Patients,35,14,1,0.4,35
NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",Completed Pathways For Non-Admitted Patients,6,2,1,0.3333333333333333,6
NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",Incomplete Pathways,411,229,0.9951573849878934,0.5544794188861986,413
NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",Incomplete Pathways with DTA,404,223,0.9950738916256158,0.5492610837438424,406
NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",New RTT Periods - All Patients,0,0,0,0,1
NT237,"NUFFIELD HEALTH, TEES HOSPITAL",Completed Pathways For Admitted Patients,39,0,0.36792452830188677,0,106
NT237,"NUFFIELD HEALTH, TEES HOSPITAL",Completed Pathways For Non-Admitted Patients,5,0,0.15151515151515152,0,33
NT237,"NUFFIELD HEALTH, TEES HOSPITAL",Incomplete Pathways,43,3,0.06304985337243402,0.004398826979472141,682
NT237,"NUFFIELD HEALTH, TEES HOSPITAL",Incomplete Pathways with DTA,40,3,0.08771929824561403,0.006578947368421052,456
NT237,"NUFFIELD HEALTH, TEES HOSPITAL",New RTT Periods - All Patients,0,0,0,0,260
NT238,"NUFFIELD HEALTH, TAUNTON HOSPITAL",Completed Pathways For Admitted Patients,3,0,0.06666666666666667,0,45
NT238,"NUFFIELD HEALTH, TAUNTON HOSPITAL",Completed Pathways For Non-Admitted Patients,2,0,0.125,0,16
NT238,"NUFFIELD HEALTH, TAUNTON HOSPITAL",Incomplete Pathways,123,95,1,0.7723577235772358,123
NT238,"NUFFIELD HEALTH, TAUNTON HOSPITAL",Incomplete Pathways with DTA,31,31,1,1,31
NT238,"NUFFIELD HEALTH, TAUNTON HOSPITAL",New RTT Periods - All Patients,0,0,0,0,82
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",Completed Pathways For Admitted Patients,0,0,0,0,30
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",Completed Pathways For Non-Admitted Patients,1,0,0.08333333333333333,0,12
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",Incomplete Pathways,15,0,0.08823529411764706,0,170
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",Incomplete Pathways with DTA,8,0,0.10810810810810811,0,74
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",New RTT Periods - All Patients,0,0,0,0,64
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",Completed Pathways For Admitted Patients,0,0,0,0,8
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",Incomplete Pathways,0,0,0,0,37
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",Incomplete Pathways with DTA,0,0,0,0,1
